movieId,title,genres,clean_title
2377,Lifeforce (1985),Horror|Sci-Fi,lifeforce
2378,Police Academy (1984),Comedy,police academy
2379,Police Academy 2: Their First Assignment (1985),Comedy,police academy 2 their first assignment
2380,Police Academy 3: Back in Training (1986),Comedy,police academy 3 back in training
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,police academy 4 citizens on patrol
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,police academy 5 assignment miami beach
2383,Police Academy 6: City Under Siege (1989),Comedy,police academy 6 city under siege
2384,Babe: Pig in the City (1998),Children's|Comedy,babe pig in the city
2385,Home Fries (1998),Comedy|Romance,home fries
2386,Jerry Springer: Ringmaster (1998),Drama,jerry springer ringmaster
2387,Very Bad Things (1998),Comedy|Crime,very bad things
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,steam the turkish bath hamam
2389,Psycho (1998),Crime|Horror|Thriller,psycho
2390,Little Voice (1998),Comedy,little voice
2391,"Simple Plan, A (1998)",Crime|Thriller,simple plan a
2392,Jack Frost (1998),Comedy|Drama,jack frost
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,star trek insurrection
2394,"Prince of Egypt, The (1998)",Animation|Musical,prince of egypt the
2395,Rushmore (1998),Comedy,rushmore
2396,Shakespeare in Love (1998),Comedy|Romance,shakespeare in love
2397,Mass Appeal (1984),Drama,mass appeal
2398,Miracle on 34th Street (1947),Drama,miracle on 34th street
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,santa claus the movie
2400,Prancer (1989),Children's|Drama,prancer
2401,Pale Rider (1985),Western,pale rider
2402,Rambo: First Blood Part II (1985),Action|War,rambo first blood part ii
2403,First Blood (1982),Action,first blood
2404,Rambo III (1988),Action|War,rambo iii
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,jewel of the nile the
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,romancing the stone
2407,Cocoon (1985),Comedy|Sci-Fi,cocoon
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,cocoon the return
2409,Rocky II (1979),Action|Drama,rocky ii
2410,Rocky III (1982),Action|Drama,rocky iii
2411,Rocky IV (1985),Action|Drama,rocky iv
2412,Rocky V (1990),Action|Drama,rocky v
2413,Clue (1985),Comedy|Mystery,clue
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,young sherlock holmes
2415,Violets Are Blue... (1986),Drama|Romance,violets are blue
2416,Back to School (1986),Comedy,back to school
2417,Heartburn (1986),Comedy|Drama,heartburn
2418,Nothing in Common (1986),Comedy,nothing in common
2419,Extremities (1986),Drama|Thriller,extremities
2420,"Karate Kid, The (1984)",Drama,karate kid the
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,karate kid part ii the
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,karate kid iii the
2423,Christmas Vacation (1989),Comedy,christmas vacation
2424,You've Got Mail (1998),Comedy|Romance,youve got mail
2425,"General, The (1998)",Crime,general the
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,theory of flight the
2427,"Thin Red Line, The (1998)",Action|Drama|War,thin red line the
2428,"Faculty, The (1998)",Horror|Sci-Fi,faculty the
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,mighty joe young
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,mighty joe young
2431,Patch Adams (1998),Comedy|Drama,patch adams
2432,Stepmom (1998),Drama,stepmom
2433,"Civil Action, A (1998)",Drama,civil action a
2434,Down in the Delta (1998),Drama,down in the delta
2435,Hurlyburly (1998),Drama,hurlyburly
2436,Tea with Mussolini (1999),Comedy,tea with mussolini
2437,Wilde (1997),Drama,wilde
2438,Outside Ozona (1998),Drama|Thriller,outside ozona
2439,Affliction (1997),Drama,affliction
2440,Another Day in Paradise (1998),Drama,another day in paradise
2441,"Hi-Lo Country, The (1998)",Drama|Western,hilo country the
2442,Hilary and Jackie (1998),Drama,hilary and jackie
2443,Playing by Heart (1998),Drama|Romance,playing by heart
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,24 7 twenty four seven
2445,At First Sight (1999),Drama,at first sight
2446,In Dreams (1999),Thriller,in dreams
2447,Varsity Blues (1999),Comedy|Drama,varsity blues
2448,Virus (1999),Horror|Sci-Fi,virus
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,garbage pail kids movie the
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,howard the duck
2451,"Gate, The (1987)",Horror,gate the
2452,"Gate II: Trespassers, The (1990)",Horror,gate ii trespassers the
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,boy who could fly the
2454,"Fly, The (1958)",Horror|Sci-Fi,fly the
2455,"Fly, The (1986)",Horror|Sci-Fi,fly the
2456,"Fly II, The (1989)",Horror|Sci-Fi,fly ii the
2457,Running Scared (1986),Action|Comedy,running scared
2458,Armed and Dangerous (1986),Comedy|Crime,armed and dangerous
2459,"Texas Chainsaw Massacre, The (1974)",Horror,texas chainsaw massacre the
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,texas chainsaw massacre 2 the
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,leatherface texas chainsaw massacre iii
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,return of the texas chainsaw massacre the
2463,Ruthless People (1986),Comedy,ruthless people
2464,Trick or Treat (1986),Horror,trick or treat
2465,Deadly Friend (1986),Horror,deadly friend
2466,Belizaire the Cajun (1986),Drama,belizaire the cajun
2467,"Name of the Rose, The (1986)",Mystery,name of the rose the
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,jumpin jack flash
2469,Peggy Sue Got Married (1986),Comedy|Romance,peggy sue got married
2470,Crocodile Dundee (1986),Adventure|Comedy,crocodile dundee
2471,Crocodile Dundee II (1988),Adventure|Comedy,crocodile dundee ii
2472,Tough Guys (1986),Comedy,tough guys
2473,Soul Man (1986),Comedy,soul man
2474,"Color of Money, The (1986)",Drama,color of money the
2475,52 Pick-Up (1986),Action|Mystery|Thriller,52 pickup
2476,Heartbreak Ridge (1986),Action|War,heartbreak ridge
2477,Firewalker (1986),Adventure,firewalker
2478,Three Amigos! (1986),Comedy|Western,three amigos
2479,Gloria (1999),Drama|Thriller,gloria
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,dry cleaning nettoyage  sec
2481,My Name Is Joe (1998),Drama|Romance,my name is joe
2482,Still Crazy (1998),Comedy|Romance,still crazy
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,day of the beast the el da de la bestia
2484,Tinseltown (1998),Comedy,tinseltown
2485,She's All That (1999),Comedy|Romance,shes all that
2486,24-hour Woman (1998),Drama,24hour woman
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,blood guts bullets and octane
2488,Peeping Tom (1960),Drama|Horror|Thriller,peeping tom
2489,Spanish Fly (1998),Drama,spanish fly
2490,Payback (1999),Action|Thriller,payback
2491,Simply Irresistible (1999),Comedy|Romance,simply irresistible
2492,20 Dates (1998),Comedy,20 dates
2493,"Harmonists, The (1997)",Drama,harmonists the
2494,"Last Days, The (1998)",Documentary,last days the
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,fantastic planet the la plante sauvage
2496,Blast from the Past (1999),Comedy|Romance,blast from the past
2497,Message in a Bottle (1999),Romance,message in a bottle
2498,My Favorite Martian (1999),Comedy|Sci-Fi,my favorite martian
2499,God Said 'Ha!' (1998),Comedy,god said ha
2500,Jawbreaker (1999),Comedy,jawbreaker
2501,October Sky (1999),Drama,october sky
2502,Office Space (1999),Comedy|Romance,office space
2503,"Apple, The (Sib) (1998)",Drama,apple the sib
2504,200 Cigarettes (1999),Comedy|Drama,200 cigarettes
2505,8MM (1999),Thriller,8mm
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,other sister the
2507,Breakfast of Champions (1999),Comedy,breakfast of champions
2508,"Breaks, The (1999)",Drama,breaks the
2509,Eight Days a Week (1997),Comedy,eight days a week
2510,Just the Ticket (1999),Comedy|Romance,just the ticket
2511,"Long Goodbye, The (1973)",Crime,long goodbye the
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,ballad of narayama the narayama bushiko
2513,Pet Sematary (1989),Horror,pet sematary
2514,Pet Sematary II (1992),Horror,pet sematary ii
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,children of the corn ii the final sacrifice
2516,Children of the Corn III (1994),Horror,children of the corn iii
2517,Christine (1983),Horror,christine
2518,Night Shift (1982),Comedy,night shift
2519,House on Haunted Hill (1958),Horror,house on haunted hill
2520,Airport (1970),Drama,airport
2521,Airport 1975 (1974),Drama,airport 1975
2522,Airport '77 (1977),Drama,airport 77
2523,Rollercoaster (1977),Drama|Thriller,rollercoaster
2524,"Towering Inferno, The (1974)",Action|Drama,towering inferno the
2525,Alligator (1980),Action|Horror|Sci-Fi,alligator
2526,Meteor (1979),Sci-Fi,meteor
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,westworld
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,logans run
2529,Planet of the Apes (1968),Action|Sci-Fi,planet of the apes
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,beneath the planet of the apes
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,battle for the planet of the apes
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,conquest of the planet of the apes
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,escape from the planet of the apes
2534,Avalanche (1978),Action,avalanche
2535,Earthquake (1974),Action,earthquake
2536,"Concorde: Airport '79, The (1979)",Drama,concorde airport 79 the
2537,Beyond the Poseidon Adventure (1979),Adventure,beyond the poseidon adventure
2538,Dancemaker (1998),Documentary,dancemaker
2539,Analyze This (1999),Comedy,analyze this
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,corruptor the
2541,Cruel Intentions (1999),Drama,cruel intentions
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,lock stock  two smoking barrels
2543,Six Ways to Sunday (1997),Comedy,six ways to sunday
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,school of flesh the l cole de la chair
2545,Relax... It's Just Sex (1998),Comedy,relax its just sex
2546,"Deep End of the Ocean, The (1999)",Drama,deep end of the ocean the
2547,Harvest (1998),Drama,harvest
2548,"Rage: Carrie 2, The (1999)",Horror,rage carrie 2 the
2549,Wing Commander (1999),Action|Sci-Fi,wing commander
2550,"Haunting, The (1963)",Horror|Thriller,haunting the
2551,Dead Ringers (1988),Drama|Thriller,dead ringers
2552,My Boyfriend's Back (1993),Comedy,my boyfriends back
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,village of the damned
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,children of the damned
2555,Baby Geniuses (1999),Comedy,baby geniuses
2556,Telling You (1998),Comedy|Drama|Romance,telling you
2557,I Stand Alone (Seul contre tous) (1998),Drama,i stand alone seul contre tous
2558,Forces of Nature (1999),Comedy|Romance,forces of nature
2559,"King and I, The (1999)",Animation|Children's,king and i the
2560,Ravenous (1999),Drama|Horror,ravenous
2561,True Crime (1999),Crime|Thriller,true crime
2562,Bandits (1997),Drama,bandits
2563,Beauty (1998),Drama,beauty
2564,"Empty Mirror, The (1999)",Drama,empty mirror the
2565,"King and I, The (1956)",Musical,king and i the
2566,Doug's 1st Movie (1999),Animation|Children's,dougs 1st movie
2567,EDtv (1999),Comedy,edtv
2568,"Mod Squad, The (1999)",Action|Crime,mod squad the
2569,Among Giants (1998),Drama|Romance,among giants
2570,"Walk on the Moon, A (1999)",Drama|Romance,walk on the moon a
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,matrix the
2572,10 Things I Hate About You (1999),Comedy|Romance,10 things i hate about you
2573,Tango (1998),Drama,tango
2574,"Out-of-Towners, The (1999)",Comedy,outoftowners the
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,dreamlife of angels the la vie rve des anges
2576,"Love, etc. (1996)",Drama,love etc
2577,Metroland (1997),Comedy|Drama,metroland
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,sticky fingers of time the
2579,Following (1998),Drama,following
2580,Go (1999),Crime,go
2581,Never Been Kissed (1999),Comedy|Romance,never been kissed
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,twin dragons shuang long hui
2583,Cookie's Fortune (1999),Mystery,cookies fortune
2584,Foolish (1999),Comedy,foolish
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,lovers of the arctic circle the los amantes del crculo polar
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,goodbye lover
2587,Life (1999),Comedy,life
2588,Clubland (1998),Drama,clubland
2589,Friends & Lovers (1999),Comedy|Drama|Romance,friends  lovers
2590,Hideous Kinky (1998),Drama,hideous kinky
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,jeanne and the perfect guy jeanne et le garon formidable
2592,"Joyriders, The (1999)",Drama,joyriders the
2593,"Monster, The (Il Mostro) (1994)",Comedy,monster the il mostro
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,open your eyes abre los ojos
2595,Photographer (Fotoamator) (1998),Documentary,photographer fotoamator
2596,SLC Punk! (1998),Comedy|Drama,slc punk
2597,Lost & Found (1999),Comedy|Romance,lost  found
2598,Pushing Tin (1999),Comedy,pushing tin
2599,Election (1999),Comedy,election
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,existenz
2601,"Little Bit of Soul, A (1998)",Comedy,little bit of soul a
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,mighty peking man hsing hsing wang
2603,Nô (1998),Drama,n
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,let it come down the life of paul bowles
2605,Entrapment (1999),Crime|Thriller,entrapment
2606,Idle Hands (1999),Comedy|Horror,idle hands
2607,Get Real (1998),Drama,get real
2608,Heaven (1998),Thriller,heaven
2609,"King of Masks, The (Bian Lian) (1996)",Drama,king of masks the bian lian
2610,Three Seasons (1999),Drama,three seasons
2611,"Winslow Boy, The (1998)",Drama,winslow boy the
2612,Mildred Pierce (1945),Drama,mildred pierce
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,night of the comet
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,chopping mall aka killbots
2615,My Science Project (1985),Adventure|Sci-Fi,my science project
2616,Dick Tracy (1990),Action|Crime,dick tracy
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,mummy the
2618,"Castle, The (1997)",Comedy,castle the
2619,Mascara (1999),Drama,mascara
2620,This Is My Father (1998),Drama|Romance,this is my father
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,xiu xiu the sentdown girl tian yu
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,midsummer nights dream a
2623,Trippin' (1999),Comedy,trippin
2624,After Life (1998),Drama,after life
2625,Black Mask (Hak hap) (1996),Action,black mask hak hap
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,edge of seventeen
2627,Endurance (1998),Documentary|Drama,endurance
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,star wars episode i  the phantom menace
2629,"Love Letter, The (1999)",Comedy|Romance,love letter the
2630,Besieged (L' Assedio) (1998),Drama,besieged l assedio
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,frogs for snakes
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,saragossa manuscript the rekopis znaleziony w saragossie
2633,"Mummy, The (1932)",Horror|Romance,mummy the
2634,"Mummy, The (1959)",Horror,mummy the
2635,"Mummy's Curse, The (1944)",Horror,mummys curse the
2636,"Mummy's Ghost, The (1944)",Horror,mummys ghost the
2637,"Mummy's Hand, The (1940)",Horror,mummys hand the
2638,"Mummy's Tomb, The (1942)",Horror,mummys tomb the
2639,Mommie Dearest (1981),Drama,mommie dearest
2640,Superman (1978),Action|Adventure|Sci-Fi,superman
2641,Superman II (1980),Action|Adventure|Sci-Fi,superman ii
2642,Superman III (1983),Action|Adventure|Sci-Fi,superman iii
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,superman iv the quest for peace
2644,Dracula (1931),Horror,dracula
2645,Dracula (1958),Horror,dracula
2646,House of Dracula (1945),Horror,house of dracula
2647,House of Frankenstein (1944),Horror,house of frankenstein
2648,Frankenstein (1931),Horror,frankenstein
2649,Son of Frankenstein (1939),Horror,son of frankenstein
2650,"Ghost of Frankenstein, The (1942)",Horror,ghost of frankenstein the
2651,Frankenstein Meets the Wolf Man (1943),Horror,frankenstein meets the wolf man
2652,"Curse of Frankenstein, The (1957)",Horror,curse of frankenstein the
2653,Son of Dracula (1943),Horror,son of dracula
2654,"Wolf Man, The (1941)",Horror,wolf man the
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,howling ii your sister is a werewolf
2656,Tarantula (1955),Horror|Sci-Fi,tarantula
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,rocky horror picture show the
2658,"Flying Saucer, The (1950)",Sci-Fi,flying saucer the
